Date,Product,Quantity Sold,Sale Price,Region,Store Location,Promotions Applied,Sales Channel,Customer Count,Time of Day
1/16/2024,Espresso,72,5.4,South,Store D,No,Online,3,Morning
1/16/2024,Mocha,63,5.18,East,Store A,No,Delivery,4,Afternoon
1/16/2024,Mocha,32,4.18,East,Store B,Yes,In-store,2,Morning
1/16/2024,Latte,22,4.1,East,Store B,Yes,In-store,2,Night
1/16/2024,Mocha,20,4.71,East,Store D,No,In-store,3,Night
1/16/2024,Cappuccino,37,5.2,South,Store D,Yes,Delivery,2,Afternoon
1/16/2024,Espresso,59,4.82,East,Store A,Yes,In-store,3,Evening
1/16/2024,Mocha,46,4.23,North,Store C,Yes,Online,4,Afternoon
1/16/2024,Espresso,20,4.72,South,Store D,Yes,In-store,4,Morning
1/16/2024,Espresso,91,3.27,East,Store A,Yes,Online,4,Night
1/16/2024,Cappuccino,80,5.13,East,Store C,No,In-store,2,Morning
1/16/2024,Mocha,24,4.14,South,Store B,Yes,In-store,2,Night
1/17/2024,Latte,95,5.22,South,Store D,No,In-store,3,Night
1/17/2024,Cappuccino,14,3.93,North,Store D,Yes,Delivery,4,Afternoon
1/17/2024,Espresso,11,5.0,East,Store B,No,Delivery,1,Afternoon
1/17/2024,Espresso,98,4.49,North,Store A,No,In-store,1,Afternoon
1/17/2024,Mocha,68,3.44,East,Store B,No,In-store,3,Night
1/17/2024,Latte,91,3.26,North,Store D,No,Online,1,Afternoon
1/17/2024,Espresso,98,4.71,South,Store B,Yes,Delivery,4,Afternoon
1/17/2024,Mocha,16,5.35,North,Store A,No,In-store,3,Afternoon
1/17/2024,Espresso,22,4.29,West,Store C,Yes,Delivery,2,Night
1/17/2024,Cappuccino,26,4.39,North,Store B,No,Online,2,Afternoon
1/17/2024,Cappuccino,52,4.15,West,Store A,Yes,Delivery,1,Night
1/17/2024,Latte,35,3.74,East,Store C,Yes,Online,3,Afternoon
1/17/2024,Cappuccino,52,4.81,South,Store A,Yes,Delivery,4,Night
1/17/2024,Cappuccino,35,4.91,East,Store C,No,In-store,2,Evening
1/17/2024,Espresso,97,4.08,South,Store C,Yes,Online,4,Morning
1/17/2024,Latte,83,3.17,South,Store C,Yes,Delivery,2,Night
1/17/2024,Espresso,72,3.94,East,Store C,No,In-store,1,Morning
1/17/2024,Espresso,49,4.17,West,Store D,No,In-store,4,Evening
1/17/2024,Mocha,97,3.35,South,Store B,Yes,Online,4,Morning
1/17/2024,Latte,36,3.76,East,Store C,Yes,Delivery,3,Night
1/17/2024,Cappuccino,50,5.4,North,Store B,No,Online,2,Morning
1/17/2024,Cappuccino,99,4.48,West,Store B,No,Delivery,2,Afternoon
1/17/2024,Espresso,2,3.18,South,Store C,Yes,Delivery,1,Evening
1/17/2024,Latte,53,3.68,West,Store D,No,In-store,2,Night
1/18/2024,Espresso,19,3.62,North,Store A,No,Online,2,Afternoon
1/18/2024,Latte,19,4.96,North,Store C,No,In-store,2,Evening
1/18/2024,Cappuccino,92,5.04,East,Store B,Yes,In-store,2,Afternoon
1/18/2024,Cappuccino,37,4.32,North,Store C,Yes,Delivery,3,Evening
1/18/2024,Mocha,68,4.95,West,Store B,No,Online,4,Evening
1/18/2024,Latte,47,4.77,North,Store D,Yes,Delivery,3,Night
1/18/2024,Mocha,65,3.79,West,Store A,No,Online,2,Evening
1/18/2024,Latte,98,5.04,East,Store B,No,Delivery,2,Afternoon
1/18/2024,Cappuccino,84,3.31,West,Store D,Yes,In-store,4,Night
1/18/2024,Espresso,31,5.36,South,Store D,Yes,Online,2,Evening
1/18/2024,Mocha,26,3.42,West,Store A,No,Online,3,Afternoon
1/18/2024,Cappuccino,11,3.58,West,Store C,No,In-store,1,Morning
1/18/2024,Latte,86,5.2,West,Store B,Yes,Delivery,1,Night
1/18/2024,Cappuccino,27,4.19,West,Store A,No,Online,4,Morning
1/18/2024,Mocha,29,4.95,South,Store D,No,Online,3,Evening
1/18/2024,Mocha,36,4.03,West,Store A,Yes,Online,3,Morning
1/18/2024,Latte,44,4.69,West,Store D,Yes,In-store,2,Evening
1/18/2024,Latte,69,3.65,West,Store C,Yes,Online,1,Afternoon
1/18/2024,Mocha,45,3.4,East,Store C,No,In-store,1,Evening
1/18/2024,Mocha,35,4.63,East,Store A,No,Online,4,Morning
1/18/2024,Cappuccino,66,4.6,North,Store A,Yes,In-store,1,Afternoon
1/18/2024,Cappuccino,41,5.48,South,Store A,Yes,Delivery,3,Afternoon
1/18/2024,Espresso,64,3.15,North,Store B,No,Online,2,Evening
1/18/2024,Latte,73,3.79,North,Store D,No,Delivery,4,Night
1/19/2024,Latte,81,3.86,South,Store B,No,Online,3,Morning
1/19/2024,Latte,86,3.61,East,Store A,Yes,Online,2,Morning
1/19/2024,Latte,37,4.72,North,Store C,Yes,In-store,3,Afternoon
1/19/2024,Mocha,30,5.02,North,Store C,Yes,Delivery,1,Night
1/19/2024,Latte,31,3.16,North,Store A,No,Delivery,3,Night
1/19/2024,Latte,43,3.44,South,Store A,Yes,In-store,4,Evening
1/19/2024,Cappuccino,72,4.15,South,Store A,Yes,Delivery,3,Night
1/19/2024,Espresso,7,3.16,North,Store D,Yes,In-store,3,Evening
1/19/2024,Mocha,49,3.62,South,Store D,No,In-store,3,Evening
1/19/2024,Latte,90,4.48,North,Store B,Yes,In-store,2,Night
1/19/2024,Espresso,79,4.28,East,Store D,No,Delivery,4,Night
1/19/2024,Mocha,92,3.39,South,Store C,Yes,In-store,1,Afternoon
1/19/2024,Espresso,27,4.34,East,Store D,Yes,Delivery,1,Morning
1/19/2024,Espresso,61,3.2,East,Store D,Yes,In-store,1,Afternoon
1/19/2024,Espresso,25,3.69,East,Store C,Yes,In-store,1,Evening
1/19/2024,Mocha,76,4.45,North,Store A,Yes,Online,3,Afternoon
1/19/2024,Cappuccino,16,4.67,West,Store C,No,In-store,1,Evening
1/19/2024,Espresso,42,3.32,South,Store A,Yes,Delivery,4,Afternoon
1/19/2024,Espresso,18,3.92,South,Store B,Yes,Online,1,Evening
1/19/2024,Cappuccino,12,4.85,East,Store B,No,Delivery,1,Afternoon
1/19/2024,Mocha,83,3.21,North,Store C,Yes,Delivery,1,Afternoon
1/19/2024,Espresso,71,4.84,East,Store C,Yes,Delivery,3,Morning
1/19/2024,Cappuccino,57,4.65,East,Store C,No,Online,2,Night
1/19/2024,Mocha,41,5.11,West,Store C,Yes,Delivery,2,Evening
1/20/2024,Mocha,38,4.36,North,Store B,Yes,In-store,1,Morning
1/20/2024,Mocha,71,4.59,West,Store B,Yes,In-store,2,Evening
1/20/2024,Cappuccino,34,3.34,East,Store B,Yes,Online,3,Night
1/20/2024,Cappuccino,78,4.99,North,Store A,Yes,In-store,3,Evening
1/20/2024,Mocha,96,4.23,East,Store B,No,Online,2,Afternoon
1/20/2024,Espresso,79,3.39,South,Store A,Yes,Delivery,3,Evening
1/20/2024,Espresso,15,3.08,West,Store C,No,Online,3,Afternoon
1/20/2024,Espresso,38,3.45,South,Store C,Yes,Delivery,2,Morning
1/20/2024,Latte,49,5.49,East,Store B,No,Online,1,Morning
1/20/2024,Latte,25,5.24,East,Store B,Yes,In-store,2,Night
1/20/2024,Mocha,45,4.73,North,Store D,Yes,Delivery,2,Morning
1/20/2024,Cappuccino,39,3.45,North,Store B,Yes,Online,3,Morning
1/20/2024,Latte,45,3.58,West,Store B,Yes,Delivery,1,Afternoon
1/20/2024,Cappuccino,26,3.48,East,Store C,No,In-store,1,Evening
1/20/2024,Espresso,28,5.44,South,Store A,No,Delivery,4,Morning
1/20/2024,Mocha,61,3.74,West,Store C,Yes,Delivery,3,Night
1/20/2024,Espresso,17,5.11,North,Store D,Yes,Delivery,2,Night
1/20/2024,Cappuccino,38,4.7,East,Store A,Yes,In-store,1,Morning
1/20/2024,Espresso,12,4.68,West,Store C,No,Online,3,Night
1/20/2024,Cappuccino,77,4.9,East,Store C,No,Online,1,Morning
1/20/2024,Mocha,30,3.59,East,Store A,Yes,Delivery,3,Night
1/20/2024,Mocha,64,5.28,West,Store D,No,Delivery,3,Evening
1/20/2024,Espresso,42,4.05,South,Store C,Yes,Delivery,2,Afternoon
1/20/2024,Cappuccino,11,4.58,West,Store B,No,Delivery,1,Afternoon
1/21/2024,Mocha,19,3.13,West,Store D,Yes,Delivery,3,Morning
1/21/2024,Mocha,12,5.33,West,Store A,Yes,Delivery,2,Morning
1/21/2024,Cappuccino,17,3.51,North,Store D,Yes,Online,2,Evening
1/21/2024,Latte,82,3.09,West,Store B,Yes,Online,3,Night
1/21/2024,Cappuccino,24,3.18,South,Store B,No,In-store,3,Evening
1/21/2024,Cappuccino,100,5.45,South,Store A,No,Online,3,Morning
1/21/2024,Latte,90,4.06,South,Store A,No,In-store,2,Afternoon
1/21/2024,Latte,76,4.3,South,Store A,Yes,In-store,4,Evening
1/21/2024,Mocha,58,3.7,South,Store A,Yes,Delivery,4,Morning
1/21/2024,Latte,18,4.63,East,Store A,No,Delivery,2,Night
1/21/2024,Mocha,70,3.12,North,Store B,No,Online,4,Night
1/21/2024,Latte,16,3.17,East,Store C,Yes,In-store,4,Night
1/21/2024,Espresso,34,4.77,South,Store D,No,In-store,2,Night
1/21/2024,Cappuccino,27,4.92,East,Store B,Yes,In-store,4,Afternoon
1/21/2024,Latte,91,4.42,West,Store C,No,Online,2,Morning
1/21/2024,Latte,63,3.06,North,Store C,Yes,In-store,4,Afternoon
1/21/2024,Mocha,47,4.78,East,Store A,No,In-store,2,Morning
1/21/2024,Cappuccino,85,4.29,South,Store D,No,Delivery,4,Evening
1/21/2024,Mocha,60,3.77,North,Store B,Yes,In-store,1,Afternoon
1/21/2024,Latte,46,3.82,East,Store C,Yes,Online,4,Evening
1/21/2024,Mocha,75,5.07,North,Store D,Yes,In-store,4,Afternoon
1/21/2024,Espresso,72,3.41,North,Store B,No,In-store,3,Evening
1/21/2024,Cappuccino,99,5.16,South,Store D,Yes,In-store,4,Morning
1/21/2024,Mocha,35,4.71,West,Store C,No,In-store,3,Afternoon
1/22/2024,Cappuccino,15,3.44,East,Store B,No,In-store,3,Morning
1/22/2024,Latte,12,5.1,West,Store D,Yes,Online,3,Afternoon
1/22/2024,Mocha,60,5.44,North,Store D,No,Online,1,Night
1/22/2024,Mocha,88,4.0,South,Store D,Yes,Online,1,Evening
1/22/2024,Cappuccino,62,5.38,West,Store D,No,Online,1,Evening
1/22/2024,Latte,65,3.8,West,Store C,No,Online,4,Afternoon
1/22/2024,Mocha,44,3.28,South,Store C,Yes,Delivery,2,Evening
1/22/2024,Mocha,89,3.8,East,Store B,Yes,In-store,2,Morning
1/22/2024,Cappuccino,16,4.17,East,Store B,No,In-store,4,Afternoon
1/22/2024,Espresso,80,3.54,West,Store B,No,Delivery,3,Morning
1/22/2024,Latte,43,5.1,South,Store D,No,Delivery,1,Afternoon
1/22/2024,Espresso,97,4.54,North,Store A,No,Online,4,Evening
1/22/2024,Cappuccino,4,5.16,West,Store B,Yes,Online,1,Morning
1/22/2024,Latte,32,5.11,North,Store A,No,Delivery,4,Morning
1/22/2024,Espresso,54,4.14,South,Store A,No,Delivery,4,Morning
1/22/2024,Mocha,32,3.72,East,Store A,No,In-store,3,Morning
1/22/2024,Espresso,51,5.26,East,Store A,No,Online,3,Night
1/22/2024,Cappuccino,94,3.36,West,Store D,No,In-store,3,Night
1/22/2024,Cappuccino,97,4.97,South,Store C,Yes,Delivery,2,Evening
1/22/2024,Espresso,62,4.66,North,Store C,No,Delivery,3,Afternoon
1/22/2024,Latte,3,3.26,West,Store C,No,Online,3,Night
1/22/2024,Mocha,37,5.44,North,Store D,No,Online,3,Afternoon
1/22/2024,Cappuccino,60,3.45,West,Store A,No,Delivery,4,Night
1/22/2024,Cappuccino,19,4.75,North,Store C,No,Delivery,1,Night
1/23/2024,Latte,43,4.03,South,Store C,No,Online,3,Afternoon
1/23/2024,Mocha,86,4.39,North,Store B,Yes,Delivery,1,Afternoon
1/23/2024,Cappuccino,6,4.67,South,Store D,Yes,Online,2,Afternoon
1/23/2024,Latte,55,4.44,North,Store C,No,Delivery,1,Evening
1/23/2024,Mocha,3,5.34,East,Store B,No,In-store,3,Evening
1/23/2024,Espresso,95,3.45,North,Store B,Yes,Online,4,Afternoon
1/23/2024,Latte,93,4.38,West,Store B,No,Online,4,Night
1/23/2024,Espresso,56,3.69,West,Store D,No,Online,1,Afternoon
1/23/2024,Mocha,6,3.6,North,Store B,No,Delivery,3,Morning
1/23/2024,Latte,25,3.65,North,Store A,No,In-store,3,Afternoon
1/23/2024,Espresso,58,3.28,West,Store B,No,In-store,2,Morning
1/23/2024,Cappuccino,83,5.19,North,Store C,Yes,In-store,1,Afternoon
1/23/2024,Mocha,52,3.78,West,Store D,No,Delivery,4,Afternoon
1/23/2024,Espresso,12,4.1,North,Store D,No,Delivery,4,Evening
1/23/2024,Latte,7,3.66,East,Store D,Yes,Online,1,Afternoon
1/23/2024,Latte,91,4.45,North,Store D,No,Delivery,1,Evening
1/23/2024,Cappuccino,50,5.22,East,Store D,No,In-store,1,Night
1/23/2024,Espresso,74,5.01,North,Store B,Yes,Delivery,3,Morning
1/23/2024,Mocha,98,4.31,North,Store D,No,Delivery,2,Evening
1/23/2024,Cappuccino,27,3.77,North,Store D,Yes,Online,1,Night
1/23/2024,Espresso,14,4.72,West,Store C,No,Online,1,Afternoon
1/23/2024,Latte,31,5.49,East,Store B,No,Delivery,2,Morning
1/23/2024,Mocha,75,4.04,West,Store C,Yes,In-store,4,Morning
1/23/2024,Latte,99,3.4,East,Store D,Yes,Delivery,1,Night
1/24/2024,Mocha,93,4.29,East,Store B,Yes,Online,4,Evening
1/24/2024,Latte,15,5.19,West,Store B,No,Online,1,Evening
1/24/2024,Cappuccino,10,4.12,South,Store A,Yes,In-store,1,Night
1/24/2024,Cappuccino,36,4.06,West,Store B,No,In-store,1,Morning
1/24/2024,Cappuccino,30,3.22,North,Store D,No,Online,3,Evening
1/24/2024,Mocha,59,3.11,West,Store A,Yes,Delivery,4,Evening
1/24/2024,Espresso,56,3.39,South,Store C,Yes,Delivery,4,Night
1/24/2024,Espresso,93,3.58,North,Store D,No,Delivery,3,Morning
1/24/2024,Espresso,55,5.02,North,Store B,No,Online,4,Evening
1/24/2024,Latte,47,3.6,North,Store C,Yes,In-store,3,Afternoon
1/24/2024,Latte,4,3.68,East,Store B,Yes,In-store,1,Night
1/24/2024,Cappuccino,72,3.19,East,Store A,No,Online,4,Afternoon
1/24/2024,Mocha,81,4.01,South,Store D,No,In-store,1,Morning
1/24/2024,Cappuccino,42,4.31,West,Store A,Yes,Delivery,1,Night
1/24/2024,Cappuccino,24,5.43,South,Store A,Yes,In-store,3,Evening
1/24/2024,Mocha,82,4.6,North,Store A,Yes,Online,3,Morning
1/24/2024,Cappuccino,39,4.41,North,Store C,Yes,In-store,2,Night
1/24/2024,Espresso,87,4.13,North,Store C,No,In-store,2,Afternoon
1/24/2024,Cappuccino,7,3.62,East,Store B,No,Online,1,Night
1/24/2024,Mocha,22,3.85,East,Store C,No,In-store,3,Morning
1/24/2024,Cappuccino,34,5.21,North,Store D,No,Online,4,Evening
1/24/2024,Cappuccino,67,4.43,South,Store A,Yes,In-store,2,Night
1/24/2024,Espresso,38,3.53,North,Store D,No,Delivery,1,Evening
1/24/2024,Latte,2,3.74,North,Store D,Yes,Delivery,1,Night
1/25/2024,Mocha,8,4.59,South,Store A,No,Delivery,4,Morning
1/25/2024,Cappuccino,70,4.95,North,Store A,No,In-store,1,Night
1/25/2024,Mocha,18,4.93,South,Store C,Yes,Delivery,2,Morning
1/25/2024,Espresso,46,4.93,North,Store D,No,In-store,1,Night
1/25/2024,Espresso,74,4.33,East,Store B,Yes,In-store,1,Evening
1/25/2024,Latte,28,3.97,East,Store D,No,Online,4,Afternoon
1/25/2024,Cappuccino,59,3.6,West,Store C,Yes,Delivery,1,Morning
1/25/2024,Latte,43,3.7,North,Store D,Yes,In-store,2,Night
1/25/2024,Latte,42,4.84,South,Store A,No,Online,1,Night
1/25/2024,Mocha,3,5.24,North,Store B,Yes,In-store,1,Afternoon
1/25/2024,Mocha,79,4.68,North,Store D,Yes,Delivery,3,Morning
1/25/2024,Espresso,95,5.21,South,Store D,No,Delivery,2,Night
1/25/2024,Espresso,64,4.51,North,Store C,Yes,Delivery,2,Afternoon
1/25/2024,Mocha,30,5.26,West,Store A,Yes,Online,3,Afternoon
1/25/2024,Latte,58,3.27,West,Store D,No,In-store,1,Night
1/25/2024,Cappuccino,18,3.72,West,Store B,Yes,In-store,1,Afternoon
1/25/2024,Mocha,35,5.19,East,Store D,Yes,In-store,4,Evening
1/25/2024,Mocha,29,5.04,East,Store D,No,Online,1,Night
1/25/2024,Mocha,16,3.11,North,Store D,Yes,Delivery,4,Morning
1/25/2024,Mocha,82,3.96,South,Store D,No,In-store,1,Morning
1/25/2024,Cappuccino,51,4.18,North,Store D,No,Online,4,Evening
1/25/2024,Mocha,90,3.09,North,Store B,Yes,In-store,1,Afternoon
1/25/2024,Mocha,31,4.37,West,Store D,No,Online,1,Evening
1/25/2024,Mocha,57,4.51,West,Store D,Yes,Delivery,1,Evening
1/26/2024,Mocha,17,4.36,East,Store B,No,Delivery,1,Afternoon
1/26/2024,Espresso,6,5.02,East,Store B,Yes,Delivery,4,Night
1/26/2024,Cappuccino,6,5.14,South,Store A,Yes,Delivery,3,Evening
1/26/2024,Espresso,44,4.46,West,Store A,No,In-store,1,Afternoon
1/26/2024,Cappuccino,48,3.84,South,Store A,No,Delivery,1,Night
1/26/2024,Cappuccino,87,4.66,West,Store A,No,Delivery,1,Evening
1/26/2024,Mocha,2,3.59,East,Store D,No,In-store,1,Evening
1/26/2024,Mocha,41,3.2,North,Store D,No,In-store,1,Night
1/26/2024,Mocha,89,3.21,North,Store B,Yes,Delivery,3,Morning
1/26/2024,Espresso,74,4.85,South,Store C,No,Delivery,3,Night
1/26/2024,Cappuccino,40,4.27,East,Store C,No,Online,4,Evening
1/26/2024,Espresso,68,3.58,West,Store A,No,Online,2,Afternoon
1/26/2024,Mocha,69,5.49,East,Store C,No,In-store,2,Night
1/26/2024,Espresso,100,4.37,West,Store D,No,In-store,1,Morning
1/26/2024,Latte,11,5.28,North,Store A,Yes,Online,3,Night
1/26/2024,Mocha,41,3.21,North,Store C,No,Delivery,4,Afternoon
1/26/2024,Cappuccino,80,5.47,West,Store C,Yes,In-store,2,Night
1/26/2024,Cappuccino,73,4.04,South,Store D,Yes,Online,4,Afternoon
1/26/2024,Espresso,74,3.66,West,Store D,Yes,Delivery,3,Afternoon
1/26/2024,Latte,99,5.11,East,Store C,Yes,Online,4,Evening
1/26/2024,Mocha,75,3.48,West,Store C,No,In-store,3,Morning
1/26/2024,Latte,100,4.26,West,Store D,Yes,Delivery,3,Morning
1/26/2024,Latte,63,3.9,West,Store C,Yes,Delivery,2,Afternoon
1/26/2024,Latte,18,4.5,East,Store C,Yes,In-store,3,Evening
1/27/2024,Cappuccino,9,3.61,North,Store C,No,In-store,1,Night
1/27/2024,Mocha,19,4.62,East,Store D,No,In-store,2,Afternoon
1/27/2024,Latte,99,3.78,West,Store C,Yes,In-store,4,Evening
1/27/2024,Latte,11,4.14,South,Store A,Yes,In-store,4,Night
1/27/2024,Mocha,95,4.43,East,Store C,No,Delivery,4,Night
1/27/2024,Espresso,9,4.77,West,Store A,Yes,In-store,1,Night
1/27/2024,Espresso,46,4.94,North,Store B,Yes,In-store,4,Morning
1/27/2024,Espresso,59,3.66,North,Store C,Yes,In-store,4,Morning
1/27/2024,Mocha,46,4.82,West,Store A,Yes,Online,3,Afternoon
1/27/2024,Espresso,67,3.62,North,Store B,No,In-store,4,Night
1/27/2024,Cappuccino,86,4.8,West,Store C,Yes,Delivery,4,Afternoon
1/27/2024,Cappuccino,85,4.03,South,Store B,No,Delivery,3,Afternoon
1/27/2024,Mocha,47,3.03,West,Store D,No,Delivery,2,Night
1/27/2024,Mocha,9,4.63,South,Store D,Yes,Online,2,Afternoon
1/27/2024,Cappuccino,74,4.99,West,Store A,Yes,Online,4,Afternoon
1/27/2024,Cappuccino,76,4.93,East,Store D,No,In-store,4,Afternoon
1/27/2024,Espresso,78,3.34,West,Store A,No,Online,2,Morning
1/27/2024,Cappuccino,48,3.51,East,Store A,Yes,Online,3,Night
1/27/2024,Espresso,79,5.18,East,Store C,No,In-store,2,Night
1/27/2024,Espresso,18,3.92,West,Store A,Yes,Online,2,Evening
1/27/2024,Espresso,49,4.34,East,Store D,No,In-store,2,Evening
1/27/2024,Mocha,100,5.42,South,Store D,Yes,In-store,4,Morning
1/27/2024,Espresso,8,4.83,East,Store D,No,Online,3,Night
1/27/2024,Latte,78,3.71,West,Store B,No,Online,1,Night
1/28/2024,Mocha,84,4.24,North,Store B,No,Online,1,Morning
1/28/2024,Cappuccino,46,5.33,South,Store D,No,Online,3,Evening
1/28/2024,Latte,13,3.46,West,Store B,No,Delivery,1,Night
1/28/2024,Cappuccino,26,4.58,North,Store A,No,Delivery,4,Night
1/28/2024,Latte,65,4.77,South,Store D,No,Online,4,Morning
1/28/2024,Mocha,61,3.89,South,Store D,Yes,Online,2,Afternoon
1/28/2024,Espresso,71,4.76,East,Store B,Yes,In-store,3,Afternoon
1/28/2024,Mocha,61,3.95,East,Store C,Yes,In-store,3,Evening
1/28/2024,Espresso,8,5.5,West,Store B,Yes,Delivery,3,Afternoon
1/28/2024,Latte,66,3.23,North,Store C,No,Delivery,1,Afternoon
1/28/2024,Mocha,59,3.58,East,Store B,No,In-store,1,Night
1/28/2024,Mocha,98,4.12,North,Store B,Yes,Online,2,Evening
1/28/2024,Espresso,40,4.1,North,Store C,No,In-store,2,Afternoon
1/28/2024,Latte,70,3.64,South,Store A,Yes,Online,3,Night
1/28/2024,Latte,60,4.61,South,Store B,Yes,Online,2,Night
1/28/2024,Latte,11,3.58,West,Store B,No,Delivery,1,Afternoon
1/28/2024,Latte,33,3.83,South,Store C,No,Online,3,Morning
1/28/2024,Cappuccino,80,4.46,East,Store B,No,Online,1,Afternoon
1/28/2024,Cappuccino,98,4.41,South,Store A,No,Delivery,4,Evening
1/28/2024,Latte,69,4.76,South,Store D,No,In-store,4,Night
1/28/2024,Cappuccino,18,3.64,East,Store B,Yes,Delivery,2,Evening
1/28/2024,Espresso,8,4.57,East,Store D,Yes,Online,4,Morning
1/28/2024,Cappuccino,16,3.72,South,Store D,Yes,Delivery,2,Night
1/28/2024,Latte,9,5.39,West,Store C,No,Online,3,Afternoon
1/29/2024,Mocha,48,4.47,South,Store D,No,Online,3,Afternoon
1/29/2024,Mocha,3,3.43,South,Store C,No,Delivery,4,Morning
1/29/2024,Mocha,88,3.11,East,Store B,Yes,Delivery,2,Morning
1/29/2024,Espresso,10,3.86,North,Store A,Yes,Delivery,3,Afternoon
1/29/2024,Mocha,12,4.77,North,Store D,No,Delivery,4,Evening
1/29/2024,Latte,31,3.83,West,Store B,No,Delivery,1,Morning
1/29/2024,Mocha,99,4.81,North,Store B,Yes,Online,3,Evening
1/29/2024,Latte,63,4.73,South,Store C,Yes,Delivery,3,Afternoon
1/29/2024,Mocha,90,3.86,West,Store A,No,Delivery,4,Morning
1/29/2024,Mocha,21,4.93,South,Store B,No,Delivery,3,Afternoon
1/29/2024,Cappuccino,55,4.8,West,Store A,Yes,In-store,4,Night
1/29/2024,Latte,30,5.06,East,Store C,Yes,Delivery,4,Evening
1/29/2024,Cappuccino,2,4.25,East,Store D,Yes,In-store,3,Evening
1/29/2024,Mocha,88,5.11,East,Store D,Yes,Online,2,Night
1/29/2024,Cappuccino,43,3.53,South,Store C,No,Online,4,Morning
1/29/2024,Espresso,20,3.06,West,Store B,Yes,Delivery,4,Afternoon
1/29/2024,Latte,64,3.62,South,Store D,No,In-store,1,Evening
1/29/2024,Mocha,94,5.23,South,Store C,No,Online,2,Evening
1/29/2024,Cappuccino,20,3.66,North,Store D,No,Online,3,Afternoon
1/29/2024,Cappuccino,55,3.95,West,Store C,No,Online,1,Afternoon
1/29/2024,Latte,71,4.68,East,Store C,No,Delivery,3,Morning
1/29/2024,Cappuccino,24,4.07,North,Store C,No,Online,2,Night
1/29/2024,Latte,88,4.97,West,Store B,Yes,Delivery,3,Night
1/29/2024,Latte,40,3.16,East,Store D,Yes,In-store,2,Afternoon
1/30/2024,Espresso,98,3.42,North,Store B,Yes,In-store,1,Evening
1/30/2024,Latte,18,3.94,South,Store D,Yes,Online,2,Evening
1/30/2024,Espresso,14,4.99,East,Store C,Yes,In-store,4,Afternoon
1/30/2024,Cappuccino,20,3.3,East,Store C,No,In-store,3,Morning
1/30/2024,Espresso,22,4.14,South,Store C,Yes,In-store,4,Night
1/30/2024,Cappuccino,31,4.98,South,Store C,No,Delivery,3,Evening
1/30/2024,Espresso,61,3.05,South,Store D,Yes,Delivery,1,Morning
1/30/2024,Mocha,11,3.3,West,Store A,Yes,In-store,4,Evening
1/30/2024,Mocha,25,5.26,South,Store C,No,Online,4,Evening
1/30/2024,Mocha,86,5.24,West,Store C,No,Online,3,Evening
1/30/2024,Latte,12,4.1,East,Store D,No,Online,3,Morning
1/30/2024,Latte,62,4.69,North,Store B,Yes,Delivery,2,Night
1/30/2024,Mocha,74,5.32,South,Store C,Yes,In-store,4,Night
1/30/2024,Espresso,16,5.24,South,Store C,No,Delivery,2,Evening
1/30/2024,Cappuccino,91,3.26,East,Store B,No,In-store,1,Night
1/30/2024,Cappuccino,58,5.0,North,Store B,Yes,Delivery,2,Night
1/30/2024,Espresso,38,3.32,West,Store B,Yes,In-store,3,Evening
1/30/2024,Espresso,90,5.42,North,Store D,Yes,Delivery,1,Evening
1/30/2024,Latte,60,3.45,East,Store A,Yes,Delivery,3,Night
1/30/2024,Cappuccino,47,5.4,North,Store A,Yes,Delivery,3,Afternoon
1/30/2024,Espresso,30,3.37,South,Store C,No,Online,4,Night
1/30/2024,Mocha,77,3.22,West,Store B,Yes,In-store,2,Evening
1/30/2024,Cappuccino,92,4.14,East,Store A,Yes,Online,2,Morning
1/30/2024,Latte,21,4.4,North,Store A,Yes,Delivery,2,Evening
1/31/2024,Cappuccino,8,5.13,West,Store C,No,Online,3,Evening
1/31/2024,Latte,43,3.52,South,Store C,Yes,In-store,3,Night
1/31/2024,Espresso,53,4.38,South,Store B,No,In-store,3,Afternoon
1/31/2024,Cappuccino,62,3.65,North,Store D,Yes,Online,4,Afternoon
1/31/2024,Mocha,92,3.44,East,Store D,Yes,In-store,2,Evening
1/31/2024,Latte,10,5.29,South,Store B,Yes,Online,1,Afternoon
1/31/2024,Mocha,96,3.65,West,Store C,No,In-store,3,Evening
